1,0.500000,0.500000,0.500000,0,0,0,1.281631e-004
2,0.500000,0.500000,1.500000,0,0,1,9.216184e-005
3,0.500000,0.500000,2.500000,0,0,2,8.248433e-005
4,0.500000,0.500000,3.500000,0,0,3,8.090753e-005
5,0.500000,0.500000,4.500000,0,0,4,8.108296e-005
6,0.500000,0.500000,5.500000,0,0,5,8.108296e-005
7,0.500000,0.500000,6.500000,0,0,6,8.090753e-005
8,0.500000,0.500000,7.500000,0,0,7,8.248433e-005
9,0.500000,0.500000,8.500000,0,0,8,9.216184e-005
10,0.500000,0.500000,9.500000,0,0,9,1.281631e-004
11,1.500000,0.500000,0.500000,1,0,0,9.216184e-005
12,1.500000,0.500000,1.500000,1,0,1,3.512206e-005
13,1.500000,0.500000,2.500000,1,0,2,1.937203e-005
14,1.500000,0.500000,3.500000,1,0,3,1.663260e-005
15,1.500000,0.500000,4.500000,1,0,4,1.575788e-005
16,1.500000,0.500000,5.500000,1,0,5,1.575788e-005
17,1.500000,0.500000,6.500000,1,0,6,1.663260e-005
18,1.500000,0.500000,7.500000,1,0,7,1.937203e-005
19,1.500000,0.500000,8.500000,1,0,8,3.512206e-005
20,1.500000,0.500000,9.500000,1,0,9,9.216184e-005
21,2.500000,0.500000,0.500000,2,0,0,8.248433e-005
22,2.500000,0.500000,1.500000,2,0,1,1.937203e-005
23,2.500000,0.500000,2.500000,2,0,2,8.031753e-006
24,2.500000,0.500000,3.500000,2,0,3,5.649300e-006
25,2.500000,0.500000,4.500000,2,0,4,5.999785e-006
26,2.500000,0.500000,5.500000,2,0,5,5.999785e-006
27,2.500000,0.500000,6.500000,2,0,6,5.649300e-006
28,2.500000,0.500000,7.500000,2,0,7,8.031753e-006
29,2.500000,0.500000,8.500000,2,0,8,1.937203e-005
30,2.500000,0.500000,9.500000,2,0,9,8.248433e-005
31,3.500000,0.500000,0.500000,3,0,0,8.090753e-005
32,3.500000,0.500000,1.500000,3,0,1,1.663260e-005
33,3.500000,0.500000,2.500000,3,0,2,5.649300e-006
34,3.500000,0.500000,3.500000,3,0,3,2.221573e-006
35,3.500000,0.500000,4.500000,3,0,4,1.785929e-006
36,3.500000,0.500000,5.500000,3,0,5,1.785929e-006
37,3.500000,0.500000,6.500000,3,0,6,2.221573e-006
38,3.500000,0.500000,7.500000,3,0,7,5.649300e-006
39,3.500000,0.500000,8.500000,3,0,8,1.663260e-005
40,3.500000,0.500000,9.500000,3,0,9,8.090753e-005
41,4.500000,0.500000,0.500000,4,0,0,8.108296e-005
42,4.500000,0.500000,1.500000,4,0,1,1.575788e-005
43,4.500000,0.500000,2.500000,4,0,2,5.999785e-006
44,4.500000,0.500000,3.500000,4,0,3,1.785929e-006
45,4.500000,0.500000,4.500000,4,0,4,7.840748e-007
46,4.500000,0.500000,5.500000,4,0,5,7.840748e-007
47,4.500000,0.500000,6.500000,4,0,6,1.785929e-006
48,4.500000,0.500000,7.500000,4,0,7,5.999785e-006
49,4.500000,0.500000,8.500000,4,0,8,1.575788e-005
50,4.500000,0.500000,9.500000,4,0,9,8.108296e-005
51,5.500000,0.500000,0.500000,5,0,0,8.108296e-005
52,5.500000,0.500000,1.500000,5,0,1,1.575788e-005
53,5.500000,0.500000,2.500000,5,0,2,5.999785e-006
54,5.500000,0.500000,3.500000,5,0,3,1.785929e-006
55,5.500000,0.500000,4.500000,5,0,4,7.840748e-007
56,5.500000,0.500000,5.500000,5,0,5,7.840748e-007
57,5.500000,0.500000,6.500000,5,0,6,1.785929e-006
58,5.500000,0.500000,7.500000,5,0,7,5.999785e-006
59,5.500000,0.500000,8.500000,5,0,8,1.575788e-005
60,5.500000,0.500000,9.500000,5,0,9,8.108296e-005
61,6.500000,0.500000,0.500000,6,0,0,8.090753e-005
62,6.500000,0.500000,1.500000,6,0,1,1.663260e-005
63,6.500000,0.500000,2.500000,6,0,2,5.649300e-006
64,6.500000,0.500000,3.500000,6,0,3,2.221573e-006
65,6.500000,0.500000,4.500000,6,0,4,1.785929e-006
66,6.500000,0.500000,5.500000,6,0,5,1.785929e-006
67,6.500000,0.500000,6.500000,6,0,6,2.221573e-006
68,6.500000,0.500000,7.500000,6,0,7,5.649300e-006
69,6.500000,0.500000,8.500000,6,0,8,1.663260e-005
70,6.500000,0.500000,9.500000,6,0,9,8.090753e-005
71,7.500000,0.500000,0.500000,7,0,0,8.248433e-005
72,7.500000,0.500000,1.500000,7,0,1,1.937203e-005
73,7.500000,0.500000,2.500000,7,0,2,8.031753e-006
74,7.500000,0.500000,3.500000,7,0,3,5.649300e-006
75,7.500000,0.500000,4.500000,7,0,4,5.999785e-006
76,7.500000,0.500000,5.500000,7,0,5,5.999785e-006
77,7.500000,0.500000,6.500000,7,0,6,5.649300e-006
78,7.500000,0.500000,7.500000,7,0,7,8.031753e-006
79,7.500000,0.500000,8.500000,7,0,8,1.937203e-005
80,7.500000,0.500000,9.500000,7,0,9,8.248433e-005
81,8.500000,0.500000,0.500000,8,0,0,9.216184e-005
82,8.500000,0.500000,1.500000,8,0,1,3.512206e-005
83,8.500000,0.500000,2.500000,8,0,2,1.937203e-005
84,8.500000,0.500000,3.500000,8,0,3,1.663260e-005
85,8.500000,0.500000,4.500000,8,0,4,1.575788e-005
86,8.500000,0.500000,5.500000,8,0,5,1.575788e-005
87,8.500000,0.500000,6.500000,8,0,6,1.663260e-005
88,8.500000,0.500000,7.500000,8,0,7,1.937203e-005
89,8.500000,0.500000,8.500000,8,0,8,3.512206e-005
90,8.500000,0.500000,9.500000,8,0,9,9.216184e-005
91,9.500000,0.500000,0.500000,9,0,0,1.281631e-004
92,9.500000,0.500000,1.500000,9,0,1,9.216184e-005
93,9.500000,0.500000,2.500000,9,0,2,8.248433e-005
94,9.500000,0.500000,3.500000,9,0,3,8.090753e-005
95,9.500000,0.500000,4.500000,9,0,4,8.108296e-005
96,9.500000,0.500000,5.500000,9,0,5,8.108296e-005
97,9.500000,0.500000,6.500000,9,0,6,8.090753e-005
98,9.500000,0.500000,7.500000,9,0,7,8.248433e-005
99,9.500000,0.500000,8.500000,9,0,8,9.216184e-005
100,9.500000,0.500000,9.500000,9,0,9,1.281631e-004
101,0.500000,1.500000,0.500000,0,1,0,1.333990e-004
102,0.500000,1.500000,1.500000,0,1,1,1.248976e-004
103,0.500000,1.500000,2.500000,0,1,2,1.160663e-004
104,0.500000,1.500000,3.500000,0,1,3,1.117249e-004
105,0.500000,1.500000,4.500000,0,1,4,1.107712e-004
106,0.500000,1.500000,5.500000,0,1,5,1.107712e-004
107,0.500000,1.500000,6.500000,0,1,6,1.117249e-004
108,0.500000,1.500000,7.500000,0,1,7,1.160663e-004
109,0.500000,1.500000,8.500000,0,1,8,1.248976e-004
110,0.500000,1.500000,9.500000,0,1,9,1.333990e-004
111,1.500000,1.500000,0.500000,1,1,0,1.248976e-004
112,1.500000,1.500000,1.500000,1,1,1,1.146209e-004
113,1.500000,1.500000,2.500000,1,1,2,1.087546e-004
114,1.500000,1.500000,3.500000,1,1,3,1.149193e-004
115,1.500000,1.500000,4.500000,1,1,4,1.276033e-004
116,1.500000,1.500000,5.500000,1,1,5,1.276033e-004
117,1.500000,1.500000,6.500000,1,1,6,1.149193e-004
118,1.500000,1.500000,7.500000,1,1,7,1.087546e-004
119,1.500000,1.500000,8.500000,1,1,8,1.146209e-004
120,1.500000,1.500000,9.500000,1,1,9,1.248976e-004
121,2.500000,1.500000,0.500000,2,1,0,1.160663e-004
122,2.500000,1.500000,1.500000,2,1,1,1.087546e-004
123,2.500000,1.500000,2.500000,2,1,2,1.263168e-004
124,2.500000,1.500000,3.500000,2,1,3,1.370796e-004
125,2.500000,1.500000,4.500000,2,1,4,1.491989e-004
126,2.500000,1.500000,5.500000,2,1,5,1.491989e-004
127,2.500000,1.500000,6.500000,2,1,6,1.370796e-004
128,2.500000,1.500000,7.500000,2,1,7,1.263168e-004
129,2.500000,1.500000,8.500000,2,1,8,1.087546e-004
130,2.500000,1.500000,9.500000,2,1,9,1.160663e-004
131,3.500000,1.500000,0.500000,3,1,0,1.117249e-004
132,3.500000,1.500000,1.500000,3,1,1,1.149193e-004
133,3.500000,1.500000,2.500000,3,1,2,1.370796e-004
134,3.500000,1.500000,3.500000,3,1,3,1.444379e-004
135,3.500000,1.500000,4.500000,3,1,4,1.518794e-004
136,3.500000,1.500000,5.500000,3,1,5,1.518794e-004
137,3.500000,1.500000,6.500000,3,1,6,1.444379e-004
138,3.500000,1.500000,7.500000,3,1,7,1.370796e-004
139,3.500000,1.500000,8.500000,3,1,8,1.149193e-004
140,3.500000,1.500000,9.500000,3,1,9,1.117249e-004
141,4.500000,1.500000,0.500000,4,1,0,1.107712e-004
142,4.500000,1.500000,1.500000,4,1,1,1.276033e-004
143,4.500000,1.500000,2.500000,4,1,2,1.491989e-004
144,4.500000,1.500000,3.500000,4,1,3,1.518794e-004
145,4.500000,1.500000,4.500000,4,1,4,1.561647e-004
146,4.500000,1.500000,5.500000,4,1,5,1.561647e-004
147,4.500000,1.500000,6.500000,4,1,6,1.518794e-004
148,4.500000,1.500000,7.500000,4,1,7,1.491989e-004
149,4.500000,1.500000,8.500000,4,1,8,1.276033e-004
150,4.500000,1.500000,9.500000,4,1,9,1.107712e-004
151,5.500000,1.500000,0.500000,5,1,0,1.107712e-004
152,5.500000,1.500000,1.500000,5,1,1,1.276033e-004
153,5.500000,1.500000,2.500000,5,1,2,1.491989e-004
154,5.500000,1.500000,3.500000,5,1,3,1.518794e-004
155,5.500000,1.500000,4.500000,5,1,4,1.561647e-004
156,5.500000,1.500000,5.500000,5,1,5,1.561647e-004
157,5.500000,1.500000,6.500000,5,1,6,1.518794e-004
158,5.500000,1.500000,7.500000,5,1,7,1.491989e-004
159,5.500000,1.500000,8.500000,5,1,8,1.276033e-004
160,5.500000,1.500000,9.500000,5,1,9,1.107712e-004
161,6.500000,1.500000,0.500000,6,1,0,1.117249e-004
162,6.500000,1.500000,1.500000,6,1,1,1.149193e-004
163,6.500000,1.500000,2.500000,6,1,2,1.370796e-004
164,6.500000,1.500000,3.500000,6,1,3,1.444379e-004
165,6.500000,1.500000,4.500000,6,1,4,1.518794e-004
166,6.500000,1.500000,5.500000,6,1,5,1.518794e-004
167,6.500000,1.500000,6.500000,6,1,6,1.444379e-004
168,6.500000,1.500000,7.500000,6,1,7,1.370796e-004
169,6.500000,1.500000,8.500000,6,1,8,1.149193e-004
170,6.500000,1.500000,9.500000,6,1,9,1.117249e-004
171,7.500000,1.500000,0.500000,7,1,0,1.160663e-004
172,7.500000,1.500000,1.500000,7,1,1,1.087546e-004
173,7.500000,1.500000,2.500000,7,1,2,1.263168e-004
174,7.500000,1.500000,3.500000,7,1,3,1.370796e-004
175,7.500000,1.500000,4.500000,7,1,4,1.491989e-004
176,7.500000,1.500000,5.500000,7,1,5,1.491989e-004
177,7.500000,1.500000,6.500000,7,1,6,1.370796e-004
178,7.500000,1.500000,7.500000,7,1,7,1.263168e-004
179,7.500000,1.500000,8.500000,7,1,8,1.087546e-004
180,7.500000,1.500000,9.500000,7,1,9,1.160663e-004
181,8.500000,1.500000,0.500000,8,1,0,1.248976e-004
182,8.500000,1.500000,1.500000,8,1,1,1.146209e-004
183,8.500000,1.500000,2.500000,8,1,2,1.087546e-004
184,8.500000,1.500000,3.500000,8,1,3,1.149193e-004
185,8.500000,1.500000,4.500000,8,1,4,1.276033e-004
186,8.500000,1.500000,5.500000,8,1,5,1.276033e-004
187,8.500000,1.500000,6.500000,8,1,6,1.149193e-004
188,8.500000,1.500000,7.500000,8,1,7,1.087546e-004
189,8.500000,1.500000,8.500000,8,1,8,1.146209e-004
190,8.500000,1.500000,9.500000,8,1,9,1.248976e-004
191,9.500000,1.500000,0.500000,9,1,0,1.333990e-004
192,9.500000,1.500000,1.500000,9,1,1,1.248976e-004
193,9.500000,1.500000,2.500000,9,1,2,1.160663e-004
194,9.500000,1.500000,3.500000,9,1,3,1.117249e-004
195,9.500000,1.500000,4.500000,9,1,4,1.107712e-004
196,9.500000,1.500000,5.500000,9,1,5,1.107712e-004
197,9.500000,1.500000,6.500000,9,1,6,1.117249e-004
198,9.500000,1.500000,7.500000,9,1,7,1.160663e-004
199,9.500000,1.500000,8.500000,9,1,8,1.248976e-004
200,9.500000,1.500000,9.500000,9,1,9,1.333990e-004
201,0.500000,2.500000,0.500000,0,2,0,1.179136e-004
202,0.500000,2.500000,1.500000,0,2,1,1.206352e-004
203,0.500000,2.500000,2.500000,0,2,2,1.208419e-004
204,0.500000,2.500000,3.500000,0,2,3,1.207531e-004
205,0.500000,2.500000,4.500000,0,2,4,1.208972e-004
206,0.500000,2.500000,5.500000,0,2,5,1.208972e-004
207,0.500000,2.500000,6.500000,0,2,6,1.207531e-004
208,0.500000,2.500000,7.500000,0,2,7,1.208419e-004
209,0.500000,2.500000,8.500000,0,2,8,1.206352e-004
210,0.500000,2.500000,9.500000,0,2,9,1.179136e-004
211,1.500000,2.500000,0.500000,1,2,0,1.206352e-004
212,1.500000,2.500000,1.500000,1,2,1,1.442079e-004
213,1.500000,2.500000,2.500000,1,2,2,1.658374e-004
214,1.500000,2.500000,3.500000,1,2,3,1.883864e-004
215,1.500000,2.500000,4.500000,1,2,4,2.070365e-004
216,1.500000,2.500000,5.500000,1,2,5,2.070365e-004
217,1.500000,2.500000,6.500000,1,2,6,1.883864e-004
218,1.500000,2.500000,7.500000,1,2,7,1.658374e-004
219,1.500000,2.500000,8.500000,1,2,8,1.442079e-004
220,1.500000,2.500000,9.500000,1,2,9,1.206352e-004
221,2.500000,2.500000,0.500000,2,2,0,1.208419e-004
222,2.500000,2.500000,1.500000,2,2,1,1.658374e-004
223,2.500000,2.500000,2.500000,2,2,2,2.536957e-004
224,2.500000,2.500000,3.500000,2,2,3,3.121503e-004
225,2.500000,2.500000,4.500000,2,2,4,3.373766e-004
226,2.500000,2.500000,5.500000,2,2,5,3.373766e-004
227,2.500000,2.500000,6.500000,2,2,6,3.121503e-004
228,2.500000,2.500000,7.500000,2,2,7,2.536957e-004
229,2.500000,2.500000,8.500000,2,2,8,1.658374e-004
230,2.500000,2.500000,9.500000,2,2,9,1.208419e-004
231,3.500000,2.500000,0.500000,3,2,0,1.207531e-004
232,3.500000,2.500000,1.500000,3,2,1,1.883864e-004
233,3.500000,2.500000,2.500000,3,2,2,3.121503e-004
234,3.500000,2.500000,3.500000,3,2,3,3.927032e-004
235,3.500000,2.500000,4.500000,3,2,4,4.260696e-004
236,3.500000,2.500000,5.500000,3,2,5,4.260696e-004
237,3.500000,2.500000,6.500000,3,2,6,3.927032e-004
238,3.500000,2.500000,7.500000,3,2,7,3.121503e-004
239,3.500000,2.500000,8.500000,3,2,8,1.883864e-004
240,3.500000,2.500000,9.500000,3,2,9,1.207531e-004
241,4.500000,2.500000,0.500000,4,2,0,1.208972e-004
242,4.500000,2.500000,1.500000,4,2,1,2.070365e-004
243,4.500000,2.500000,2.500000,4,2,2,3.373766e-004
244,4.500000,2.500000,3.500000,4,2,3,4.260696e-004
245,4.500000,2.500000,4.500000,4,2,4,4.650739e-004
246,4.500000,2.500000,5.500000,4,2,5,4.650739e-004
247,4.500000,2.500000,6.500000,4,2,6,4.260696e-004
248,4.500000,2.500000,7.500000,4,2,7,3.373766e-004
249,4.500000,2.500000,8.500000,4,2,8,2.070365e-004
250,4.500000,2.500000,9.500000,4,2,9,1.208972e-004
251,5.500000,2.500000,0.500000,5,2,0,1.208972e-004
252,5.500000,2.500000,1.500000,5,2,1,2.070365e-004
253,5.500000,2.500000,2.500000,5,2,2,3.373766e-004
254,5.500000,2.500000,3.500000,5,2,3,4.260696e-004
255,5.500000,2.500000,4.500000,5,2,4,4.650739e-004
256,5.500000,2.500000,5.500000,5,2,5,4.650739e-004
257,5.500000,2.500000,6.500000,5,2,6,4.260696e-004
258,5.500000,2.500000,7.500000,5,2,7,3.373766e-004
259,5.500000,2.500000,8.500000,5,2,8,2.070365e-004
260,5.500000,2.500000,9.500000,5,2,9,1.208972e-004
261,6.500000,2.500000,0.500000,6,2,0,1.207531e-004
262,6.500000,2.500000,1.500000,6,2,1,1.883864e-004
263,6.500000,2.500000,2.500000,6,2,2,3.121503e-004
264,6.500000,2.500000,3.500000,6,2,3,3.927032e-004
265,6.500000,2.500000,4.500000,6,2,4,4.260696e-004
266,6.500000,2.500000,5.500000,6,2,5,4.260696e-004
267,6.500000,2.500000,6.500000,6,2,6,3.927032e-004
268,6.500000,2.500000,7.500000,6,2,7,3.121503e-004
269,6.500000,2.500000,8.500000,6,2,8,1.883864e-004
270,6.500000,2.500000,9.500000,6,2,9,1.207531e-004
271,7.500000,2.500000,0.500000,7,2,0,1.208419e-004
272,7.500000,2.500000,1.500000,7,2,1,1.658374e-004
273,7.500000,2.500000,2.500000,7,2,2,2.536957e-004
274,7.500000,2.500000,3.500000,7,2,3,3.121503e-004
275,7.500000,2.500000,4.500000,7,2,4,3.373766e-004
276,7.500000,2.500000,5.500000,7,2,5,3.373766e-004
277,7.500000,2.500000,6.500000,7,2,6,3.121503e-004
278,7.500000,2.500000,7.500000,7,2,7,2.536957e-004
279,7.500000,2.500000,8.500000,7,2,8,1.658374e-004
280,7.500000,2.500000,9.500000,7,2,9,1.208419e-004
281,8.500000,2.500000,0.500000,8,2,0,1.206352e-004
282,8.500000,2.500000,1.500000,8,2,1,1.442079e-004
283,8.500000,2.500000,2.500000,8,2,2,1.658374e-004
284,8.500000,2.500000,3.500000,8,2,3,1.883864e-004
285,8.500000,2.500000,4.500000,8,2,4,2.070365e-004
286,8.500000,2.500000,5.500000,8,2,5,2.070365e-004
287,8.500000,2.500000,6.500000,8,2,6,1.883864e-004
288,8.500000,2.500000,7.500000,8,2,7,1.658374e-004
289,8.500000,2.500000,8.500000,8,2,8,1.442079e-004
290,8.500000,2.500000,9.500000,8,2,9,1.206352e-004
291,9.500000,2.500000,0.500000,9,2,0,1.179136e-004
292,9.500000,2.500000,1.500000,9,2,1,1.206352e-004
293,9.500000,2.500000,2.500000,9,2,2,1.208419e-004
294,9.500000,2.500000,3.500000,9,2,3,1.207531e-004
295,9.500000,2.500000,4.500000,9,2,4,1.208972e-004
296,9.500000,2.500000,5.500000,9,2,5,1.208972e-004
297,9.500000,2.500000,6.500000,9,2,6,1.207531e-004
298,9.500000,2.500000,7.500000,9,2,7,1.208419e-004
299,9.500000,2.500000,8.500000,9,2,8,1.206352e-004
300,9.500000,2.500000,9.500000,9,2,9,1.179136e-004
301,0.500000,3.500000,0.500000,0,3,0,1.109573e-004
302,0.500000,3.500000,1.500000,0,3,1,1.196320e-004
303,0.500000,3.500000,2.500000,0,3,2,1.291477e-004
304,0.500000,3.500000,3.500000,0,3,3,1.377479e-004
305,0.500000,3.500000,4.500000,0,3,4,1.414823e-004
306,0.500000,3.500000,5.500000,0,3,5,1.414823e-004
307,0.500000,3.500000,6.500000,0,3,6,1.377479e-004
308,0.500000,3.500000,7.500000,0,3,7,1.291477e-004
309,0.500000,3.500000,8.500000,0,3,8,1.196320e-004
310,0.500000,3.500000,9.500000,0,3,9,1.109573e-004
311,1.500000,3.500000,0.500000,1,3,0,1.196320e-004
312,1.500000,3.500000,1.500000,1,3,1,2.218671e-004
313,1.500000,3.500000,2.500000,1,3,2,2.704251e-004
314,1.500000,3.500000,3.500000,1,3,3,2.979866e-004
315,1.500000,3.500000,4.500000,1,3,4,3.211380e-004
316,1.500000,3.500000,5.500000,1,3,5,3.211380e-004
317,1.500000,3.500000,6.500000,1,3,6,2.979866e-004
318,1.500000,3.500000,7.500000,1,3,7,2.704251e-004
319,1.500000,3.500000,8.500000,1,3,8,2.218671e-004
320,1.500000,3.500000,9.500000,1,3,9,1.196320e-004
321,2.500000,3.500000,0.500000,2,3,0,1.291477e-004
322,2.500000,3.500000,1.500000,2,3,1,2.704251e-004
323,2.500000,3.500000,2.500000,2,3,2,4.104709e-004
324,2.500000,3.500000,3.500000,2,3,3,4.921934e-004
325,2.500000,3.500000,4.500000,2,3,4,5.360597e-004
326,2.500000,3.500000,5.500000,2,3,5,5.360597e-004
327,2.500000,3.500000,6.500000,2,3,6,4.921934e-004
328,2.500000,3.500000,7.500000,2,3,7,4.104709e-004
329,2.500000,3.500000,8.500000,2,3,8,2.704251e-004
330,2.500000,3.500000,9.500000,2,3,9,1.291477e-004
331,3.500000,3.500000,0.500000,3,3,0,1.377479e-004
332,3.500000,3.500000,1.500000,3,3,1,2.979866e-004
333,3.500000,3.500000,2.500000,3,3,2,4.921934e-004
334,3.500000,3.500000,3.500000,3,3,3,5.871129e-004
335,3.500000,3.500000,4.500000,3,3,4,6.457526e-004
336,3.500000,3.500000,5.500000,3,3,5,6.457526e-004
337,3.500000,3.500000,6.500000,3,3,6,5.871129e-004
338,3.500000,3.500000,7.500000,3,3,7,4.921934e-004
339,3.500000,3.500000,8.500000,3,3,8,2.979866e-004
340,3.500000,3.500000,9.500000,3,3,9,1.377479e-004
341,4.500000,3.500000,0.500000,4,3,0,1.414823e-004
342,4.500000,3.500000,1.500000,4,3,1,3.211380e-004
343,4.500000,3.500000,2.500000,4,3,2,5.360597e-004
344,4.500000,3.500000,3.500000,4,3,3,6.457526e-004
345,4.500000,3.500000,4.500000,4,3,4,7.166627e-004
346,4.500000,3.500000,5.500000,4,3,5,7.166627e-004
347,4.500000,3.500000,6.500000,4,3,6,6.457526e-004
348,4.500000,3.500000,7.500000,4,3,7,5.360597e-004
349,4.500000,3.500000,8.500000,4,3,8,3.211380e-004
350,4.500000,3.500000,9.500000,4,3,9,1.414823e-004
351,5.500000,3.500000,0.500000,5,3,0,1.414823e-004
352,5.500000,3.500000,1.500000,5,3,1,3.211380e-004
353,5.500000,3.500000,2.500000,5,3,2,5.360597e-004
354,5.500000,3.500000,3.500000,5,3,3,6.457526e-004
355,5.500000,3.500000,4.500000,5,3,4,7.166627e-004
356,5.500000,3.500000,5.500000,5,3,5,7.166627e-004
357,5.500000,3.500000,6.500000,5,3,6,6.457526e-004
358,5.500000,3.500000,7.500000,5,3,7,5.360597e-004
359,5.500000,3.500000,8.500000,5,3,8,3.211380e-004
360,5.500000,3.500000,9.500000,5,3,9,1.414823e-004
361,6.500000,3.500000,0.500000,6,3,0,1.377479e-004
362,6.500000,3.500000,1.500000,6,3,1,2.979866e-004
363,6.500000,3.500000,2.500000,6,3,2,4.921934e-004
364,6.500000,3.500000,3.500000,6,3,3,5.871129e-004
365,6.500000,3.500000,4.500000,6,3,4,6.457526e-004
366,6.500000,3.500000,5.500000,6,3,5,6.457526e-004
367,6.500000,3.500000,6.500000,6,3,6,5.871129e-004
368,6.500000,3.500000,7.500000,6,3,7,4.921934e-004
369,6.500000,3.500000,8.500000,6,3,8,2.979866e-004
370,6.500000,3.500000,9.500000,6,3,9,1.377479e-004
371,7.500000,3.500000,0.500000,7,3,0,1.291477e-004
372,7.500000,3.500000,1.500000,7,3,1,2.704251e-004
373,7.500000,3.500000,2.500000,7,3,2,4.104709e-004
374,7.500000,3.500000,3.500000,7,3,3,4.921934e-004
375,7.500000,3.500000,4.500000,7,3,4,5.360597e-004
376,7.500000,3.500000,5.500000,7,3,5,5.360597e-004
377,7.500000,3.500000,6.500000,7,3,6,4.921934e-004
378,7.500000,3.500000,7.500000,7,3,7,4.104709e-004
379,7.500000,3.500000,8.500000,7,3,8,2.704251e-004
